ID,type,descr,city,suburb,year,geo
331,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20999 -33.86972)
332,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.2083 -33.88342)
333,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.2154 -33.87843)
334,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21568 -33.8829)
335,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.2256 -33.86742)
337,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.207833 -33.87539)
338,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.20895 -33.88682)
339,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20683 -33.87437)
340,Assault,Non-domestic violence related assault,Sydney,CAMPERDOWN,2013,POINT (151.178234 -33.886476)
341,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.211341 -33.867836)
342,Assault,Non-domestic violence related assault,Sydney,GLEBE,2013,POINT (151.192151 -33.883382)
343,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.203993 -33.878836)
344,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.216969 -33.880647)
345,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.223597 -33.874108)
346,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20683 -33.87437)
347,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.202749 -33.877137)
348,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.207985 -33.859305)
349,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.206762 -33.872872)
350,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21601 -33.87985)
351,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20999 -33.86972)
352,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.202487 -33.872141)
353,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.202487 -33.872141)
354,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.20515 -33.887907)
355,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.211768 -33.871084)
356,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.211768 -33.871084)
358,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20683 -33.87437)
359,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20683 -33.87437)
360,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.21182 -33.87364)
361,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.209895 -33.873305)
362,Assault,Non-domestic violence related assault,Sydney,MOORE PARK,2013,POINT (151.22346 -33.891154)
363,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.222025 -33.875435)
365,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.21182 -33.87364)
366,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.21182 -33.87364)
367,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20849 -33.86097)
368,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20882 -33.88043)
369,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20882 -33.88043)
370,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20882 -33.88043)
371,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.211026 -33.885338)
372,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20987 -33.872641)
374,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.207388 -33.881431)
375,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.223269 -33.86872)
376,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.211768 -33.871084)
378,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.20691 -33.88577)
380,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.222425 -33.87488)
382,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20161 -33.875665)
383,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20999 -33.86972)
384,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.200521 -33.873551)
385,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.21238 -33.87511)
386,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.209185 -33.873225)
387,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20999 -33.86968)
388,Assault,Non-domestic violence related assault,Sydney,REDFERN,2013,POINT (151.20218 -33.89255)
390,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20695 -33.874273)
393,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.22414 -33.873318)
394,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21436 -33.877725)
395,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.222425 -33.87488)
396,Assault,Non-domestic violence related assault,Sydney,PADDINGTON,2013,POINT (151.219015 -33.882025)
397,Assault,Non-domestic violence related assault,Sydney,PADDINGTON,2013,POINT (151.21814 -33.885735)
398,Assault,Non-domestic violence related assault,Sydney,REDFERN,2013,POINT (151.20555 -33.89233)
399,Assault,Non-domestic violence related assault,Sydney,REDFERN,2013,POINT (151.2073 -33.89324)
400,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21078 -33.878585)
401,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20999 -33.86968)
402,Assault,Non-domestic violence related assault,Sydney,ERSKINEVILLE,2013,POINT (151.18613 -33.900075)
403,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21412 -33.8783)
404,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.223597 -33.874108)
405,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20849 -33.86097)
406,Assault,Non-domestic violence related assault,Sydney,PADDINGTON,2013,POINT (151.232925 -33.889435)
408,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20883 -33.86366)
409,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20812 -33.87308)
410,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20693 -33.88006)
411,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.2231 -33.874915)
412,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20849 -33.86097)
414,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20879 -33.85925)
415,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.210323 -33.86277)
416,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.22559 -33.86741)
417,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.2256 -33.86742)
418,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.212077 -33.876898)
419,Assault,Non-domestic violence related assault,Sydney,REDFERN,2013,POINT (151.20679 -33.8931)
421,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20646 -33.86192)
422,Assault,Non-domestic violence related assault,Sydney,WOOLLOOMOOLOO,2013,POINT (151.216885 -33.87115)
424,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.209185 -33.873225)
425,Assault,Non-domestic violence related assault,Sydney,DAWES POINT,2013,POINT (151.207123 -33.855745)
426,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20262 -33.866885)
427,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.204052 -33.876008)
428,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20879 -33.85925)
429,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21352 -33.88559)
430,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.204145 -33.88277)
431,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.203559 -33.874063)
432,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21568 -33.8829)
433,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.22208 -33.87546)
434,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.22141 -33.87829)
435,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.209435 -33.861455)
436,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.207776 -33.867481)
437,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.212595 -33.87722)
440,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20617 -33.87639)
441,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.21123 -33.86781)
442,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20463 -33.879645)
443,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.221669 -33.875146)
444,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.207388 -33.881431)
446,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.223004 -33.871492)
447,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.210602 -33.87868)
448,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20802 -33.85911)
449,Assault,Non-domestic violence related assault,Sydney,PYRMONT,2013,POINT (151.196051 -33.867877)
450,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20849 -33.86097)
451,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.20807 -33.886765)
453,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20701 -33.87296)
454,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.211768 -33.871084)
455,Assault,Non-domestic violence related assault,Sydney,WOOLLOOMOOLOO,2013,POINT (151.219109 -33.874725)
456,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.2231 -33.874915)
457,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21421 -33.87848)
458,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21909 -33.881605)
459,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.216871 -33.880653)
460,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.22187 -33.87557)
461,Assault,Non-domestic violence related assault,Sydney,MILLERS POINT,2013,POINT (151.203545 -33.857655)
463,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20479 -33.88112)
464,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.211768 -33.871084)
465,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21699 -33.88067)
466,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20503 -33.88042)
467,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21663 -33.88069)
468,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21666 -33.87903)
469,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20999 -33.86972)
470,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.20416 -33.87944)
471,Assault,Non-domestic violence related assault,Sydney,REDFERN,2013,POINT (151.2073 -33.89324)
472,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20784 -33.87664)
473,Assault,Non-domestic violence related assault,Sydney,WOOLLOOMOOLOO,2013,POINT (151.218115 -33.874335)
475,Assault,Non-domestic violence related assault,Sydney,WATERLOO,2013,POINT (151.20954 -33.89651)
476,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.20515 -33.887907)
477,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20695 -33.874273)
478,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20695 -33.874273)
479,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21697 -33.88022)
480,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21697 -33.88022)
481,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21697 -33.88022)
482,Assault,Non-domestic violence related assault,Sydney,ERSKINEVILLE,2013,POINT (151.188534 -33.901382)
483,Assault,Non-domestic violence related assault,Sydney,REDFERN,2013,POINT (151.209705 -33.893565)
484,Assault,Non-domestic violence related assault,Sydney,ERSKINEVILLE,2013,POINT (151.188534 -33.901382)
485,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.223525 -33.87457)
486,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21568 -33.8829)
487,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20695 -33.874273)
488,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.206759 -33.874952)
489,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21217 -33.87687)
492,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.21242 -33.87693)
493,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.222025 -33.875435)
494,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20849 -33.86097)
495,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.226296 -33.877028)
496,Assault,Non-domestic violence related assault,Sydney,PYRMONT,2013,POINT (151.195601 -33.864962)
497,Assault,Non-domestic violence related assault,Sydney,PYRMONT,2013,POINT (151.19783 -33.87001)
498,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.211426 -33.876834)
499,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21288 -33.87739)
500,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20707 -33.86765)
501,Assault,Non-domestic violence related assault,Sydney,ELIZABETH BAY,2013,POINT (151.22761 -33.87188)
503,Assault,Non-domestic violence related assault,Sydney,MOORE PARK,2013,POINT (151.224981 -33.896092)
504,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20999 -33.86968)
505,Assault,Non-domestic violence related assault,Sydney,WATERLOO,2013,POINT (151.202143 -33.897129)
506,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.207388 -33.881431)
507,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.208428 -33.882766)
508,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.20183 -33.86694)
509,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.223508 -33.874885)
510,Assault,Non-domestic violence related assault,Sydney,ULTIMO,2013,POINT (151.1949 -33.880895)
511,Assault,Non-domestic violence related assault,Sydney,ELIZABETH BAY,2013,POINT (151.22761 -33.87188)
513,Assault,Non-domestic violence related assault,Sydney,GLEBE,2013,POINT (151.182527 -33.87432)
514,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.216417 -33.882726)
515,Assault,Non-domestic violence related assault,Sydney,PYRMONT,2013,POINT (151.19785 -33.868895)
516,Assault,Non-domestic violence related assault,Sydney,POTTS POINT,2013,POINT (151.223875 -33.873265)
518,Assault,Non-domestic violence related assault,Sydney,HAYMARKET,2013,POINT (151.2057 -33.8778)
519,Assault,Non-domestic violence related assault,Sydney,SURRY HILLS,2013,POINT (151.21288 -33.87739)
520,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.2091 -33.85844)
521,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.203946 -33.876123)
522,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.203559 -33.874063)
523,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.21123 -33.86781)
524,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.200521 -33.873551)
525,Assault,Non-domestic violence related assault,Sydney,DARLINGHURST,2013,POINT (151.22187 -33.87557)
526,Assault,Non-domestic violence related assault,Sydney,THE ROCKS,2013,POINT (151.20849 -33.86097)
527,Assault,Non-domestic violence related assault,Sydney,SYDNEY,2013,POINT (151.205055 -33.876775)
